GEOID_bg,market_area,year_qu,R_quarter,R_year,rent_bg,rent_ma,N,GISJOIN
211110111121,Central Taylorsville,14,Q2,2017,1000,1035,380,G21011100111121
211110111122,Central Taylorsville,14,Q2,2017,1100,1035,722,G21011100111122
211110111131,Central Bardstown,14,Q2,2017,1049,780,19,G21011100111131
211110111132,Central Bardstown,14,Q2,2017,989,780,28,G21011100111132
211110111141,Central Bardstown,14,Q2,2017,929,780,35,G21011100111141
211110111142,Central Bardstown,14,Q2,2017,989,780,28,G21011100111142
211110111143,Central Bardstown,14,Q2,2017,934,780,34,G21011100111143
211110111144,Central Bardstown,14,Q2,2017,804,780,23,G21011100111144
211110111151,Central Taylorsville,14,Q2,2017,735,1035,16,G21011100111151
211110111152,Central Taylorsville,14,Q2,2017,1239,1035,386,G21011100111152
211110111161,Central Taylorsville,14,Q2,2017,885,1035,7,G21011100111161
211110111163,Central Taylorsville,14,Q2,2017,885,1035,7,G21011100111163
211110111171,Central Taylorsville,14,Q2,2017,837.5,1035,24,G21011100111171
211110111172,Central Taylorsville,14,Q2,2017,735,1035,17,G21011100111172
211110111173,Central Taylorsville,14,Q2,2017,755,1035,18,G21011100111173
211110111181,Central Taylorsville,14,Q2,2017,775,1035,31,G21011100111181
211110111182,Central Taylorsville,14,Q2,2017,775,1035,31,G21011100111182
211110111183,Central Taylorsville,14,Q2,2017,837.5,1035,24,G21011100111183
211110111184,Central Taylorsville,14,Q2,2017,1495,1035,6,G21011100111184
211110112011,Central Bardstown,14,Q2,2017,659,780,68,G21011100112011
211110112021,Central Bardstown,14,Q2,2017,659,780,69,G21011100112021
211110112022,Central Bardstown,14,Q2,2017,698,780,89,G21011100112022
211110112023,Central Bardstown,14,Q2,2017,659,780,69,G21011100112023
211110113011,Central Bardstown,14,Q2,2017,659,780,33,G21011100113011
211110113012,Central Bardstown,14,Q2,2017,765,780,20,G21011100113012
211110113021,Central Bardstown,14,Q2,2017,774,780,80,G21011100113021
211110113022,Central Bardstown,14,Q2,2017,825,780,17,G21011100113022
211110113023,Central Bardstown,14,Q2,2017,799,780,49,G21011100113023
211110113024,Central Bardstown,14,Q2,2017,711,780,80,G21011100113024
211110113025,Central Bardstown,14,Q2,2017,690,780,65,G21011100113025
211110113026,Central Bardstown,14,Q2,2017,799,780,34,G21011100113026
211110114031,Central Preston,14,Q2,2017,600,830,10,G21011100114031
211110114032,Central Preston,14,Q2,2017,625,830,23,G21011100114032
211110114041,Central Preston,14,Q2,2017,649.5,830,22,G21011100114041
211110114042,Central Preston,14,Q2,2017,625,830,22,G21011100114042
211110114051,Central Preston,14,Q2,2017,696.5,830,42,G21011100114051
211110114052,Central Preston,14,Q2,2017,525,830,30,G21011100114052
211110114053,Central Preston,14,Q2,2017,674,830,37,G21011100114053
211110114054,Central Preston,14,Q2,2017,625,830,31,G21011100114054
211110114055,Central Preston,14,Q2,2017,525,830,29,G21011100114055
211110114061,Central Preston,14,Q2,2017,753,830,88,G21011100114061
211110114062,Central Preston,14,Q2,2017,725,830,83,G21011100114062
211110114063,Central Preston,14,Q2,2017,635,830,59,G21011100114063
211110115061,Central Bardstown,14,Q2,2017,1299,780,20,G21011100115061
211110115062,Central Bardstown,14,Q2,2017,1299,780,19,G21011100115062
211110115063,Central Bardstown,14,Q2,2017,1295,780,5,G21011100115063
211110115064,Central Bardstown,14,Q2,2017,781,780,371,G21011100115064
211110115065,Central Bardstown,14,Q2,2017,855,780,75,G21011100115065
211110115081,Central Bardstown,14,Q2,2017,1025,780,3,G21011100115081
211110115082,Central Bardstown,14,Q2,2017,809,780,18,G21011100115082
211110115083,Central Bardstown,14,Q2,2017,720,780,22,G21011100115083
211110115084,Central Bardstown,14,Q2,2017,725,780,42,G21011100115084
211110115091,Central Bardstown,14,Q2,2017,764,780,369,G21011100115091
211110115092,Central Bardstown,14,Q2,2017,779,780,376,G21011100115092
211110115093,Central Bardstown,14,Q2,2017,779,780,377,G21011100115093
211110115132,Central Preston,14,Q2,2017,779,830,16,G21011100115132
211110115133,Central Preston,14,Q2,2017,780,830,26,G21011100115133
211110115141,Central Preston,14,Q2,2017,819,830,20,G21011100115141
211110115142,Central Preston,14,Q2,2017,809,830,19,G21011100115142
211110115151,Central Bardstown,14,Q2,2017,830,780,50,G21011100115151
211110115152,Central Bardstown,14,Q2,2017,790,780,400,G21011100115152
211110115153,Central Bardstown,14,Q2,2017,780,780,343,G21011100115153
211110115154,Central Bardstown,14,Q2,2017,783.5,780,388,G21011100115154
211110115161,Central Bardstown,14,Q2,2017,830,780,61,G21011100115161
211110115162,Central Bardstown,14,Q2,2017,830,780,49,G21011100115162
211110115163,Central Bardstown,14,Q2,2017,1075,780,4,G21011100115163
211110115171,Central Taylorsville,14,Q2,2017,800,1035,17,G21011100115171
211110115172,Central Taylorsville,14,Q2,2017,800,1035,17,G21011100115172
211110115173,Central Taylorsville,14,Q2,2017,1645,1035,2,G21011100115173
211110115174,Central Taylorsville,14,Q2,2017,800,1035,16,G21011100115174
211110115175,Central Taylorsville,14,Q2,2017,800,1035,16,G21011100115175
211110115191,Central Bardstown,14,Q2,2017,830,780,63,G21011100115191
211110115192,Central Bardstown,14,Q2,2017,989,780,4,G21011100115192
211110115202,Central Taylorsville,10,Q2,2017,3625,1035,4,G21011100115202
211110115203,Central Taylorsville,12,Q2,2017,3625,1035,4,G21011100115203
211110115211,Central Preston,14,Q2,2017,622.5,830,32,G21011100115211
211110115212,Central Preston,14,Q2,2017,642,830,46,G21011100115212
211110115213,Central Preston,14,Q2,2017,690,830,88,G21011100115213
211110115221,Central Preston,14,Q2,2017,615,830,23,G21011100115221
211110115222,Central Preston,14,Q2,2017,809,830,17,G21011100115222
211110116031,South Floyd's Fork,12,Q2,2017,879,1052.5,2,G21011100116031
211110116033,South Floyd's Fork,13,Q2,2017,989,1052.5,4,G21011100116033
211110116051,South Floyd's Fork,14,Q2,2017,1895,1052.5,1,G21011100116051
211110116053,South Floyd's Fork,14,Q2,2017,1065,1052.5,25,G21011100116053
211110117061,Central Preston,14,Q2,2017,1028.5,830,154,G21011100117061
211110117063,Central Preston,14,Q2,2017,779,830,16,G21011100117063
211110117071,McNeely Lake,14,Q2,2017,1059,995,36,G21011100117071
211110117072,McNeely Lake,14,Q2,2017,1395,995,9,G21011100117072
211110117073,McNeely Lake,14,Q2,2017,1059,995,37,G21011100117073
211110117075,McNeely Lake,14,Q2,2017,1035,995,2,G21011100117075
211110117081,McNeely Lake,14,Q2,2017,1820,995,10,G21011100117081
211110117084,McNeely Lake,13,Q2,2017,1645,995,1,G21011100117084
211110117101,McNeely Lake,14,Q2,2017,1035,995,6,G21011100117101
211110117102,McNeely Lake,14,Q2,2017,1270,995,8,G21011100117102
211110117111,McNeely Lake,14,Q2,2017,908,995,88,G21011100117111
211110117112,McNeely Lake,14,Q2,2017,989,995,199,G21011100117112
211110117113,McNeely Lake,14,Q2,2017,1035,995,117,G21011100117113
211110117114,McNeely Lake,14,Q2,2017,899,995,7,G21011100117114
211110117121,McNeely Lake,14,Q2,2017,987.5,995,170,G21011100117121
211110117122,McNeely Lake,14,Q2,2017,1032.5,995,110,G21011100117122
211110117123,McNeely Lake,14,Q2,2017,986,995,164,G21011100117123
211110117131,McNeely Lake,14,Q2,2017,1149,995,6,G21011100117131
211110117132,McNeely Lake,14,Q2,2017,750,995,23,G21011100117132
211110117133,McNeely Lake,14,Q2,2017,995,995,2,G21011100117133
211110118001,Central Preston,14,Q2,2017,674,830,24,G21011100118001
211110118002,Central Preston,14,Q2,2017,725,830,15,G21011100118002
211110119041,Central Preston,14,Q2,2017,617.5,830,28,G21011100119041
211110119042,Central Preston,14,Q2,2017,584.5,830,16,G21011100119042
211110119061,Central Preston,14,Q2,2017,635,830,31,G21011100119061
211110119062,Central Preston,14,Q2,2017,646,830,66,G21011100119062
211110119071,Central Preston,14,Q2,2017,979.5,830,150,G21011100119071
211110119072,Central Preston,14,Q2,2017,685,830,16,G21011100119072
211110119073,Central Preston,14,Q2,2017,1026,830,145,G21011100119073
211110119074,Central Preston,14,Q2,2017,1024,830,125,G21011100119074
211110119081,Central Preston,14,Q2,2017,1000,830,147,G21011100119081
211110119082,Central Preston,14,Q2,2017,1003,830,137,G21011100119082
211110119091,Central Preston,14,Q2,2017,977,830,153,G21011100119091
211110119092,Central Preston,14,Q2,2017,1001.5,830,148,G21011100119092
211110120012,Jefferson Forest,11,Q2,2017,600,745,10,G21011100120012
211110120042,Jefferson Forest,14,Q2,2017,780,745,20,G21011100120042
211110120051,Jefferson Forest,14,Q2,2017,710,745,30,G21011100120051
211110120052,Jefferson Forest,14,Q2,2017,727.5,745,28,G21011100120052
211110121030,Riverport,11,Q2,2017,875,885,34,G21011100121030
211110121031,Riverport,14,Q2,2017,790,885,18,G21011100121031
211110121032,Riverport,14,Q2,2017,600,885,8,G21011100121032
211110121033,Riverport,12,Q2,2017,1095,885,2,G21011100121033
211110121041,Jefferson Forest,14,Q2,2017,825,745,1,G21011100121041
211110121043,Jefferson Forest,13,Q2,2017,825,745,1,G21011100121043
211110121051,South-Central Dixie,14,Q2,2017,1123.5,910,154,G21011100121051
211110121052,South-Central Dixie,14,Q2,2017,700,910,17,G21011100121052
211110121053,South-Central Dixie,14,Q2,2017,1100,910,161,G21011100121053
211110121054,South-Central Dixie,14,Q2,2017,1100,910,161,G21011100121054
211110121071,Jefferson Forest,14,Q2,2017,1122.5,745,2,G21011100121071
211110121072,Jefferson Forest,14,Q2,2017,950,745,1,G21011100121072
211110121074,Jefferson Forest,14,Q2,2017,950,745,1,G21011100121074
211110121081,South-Central Dixie,14,Q2,2017,1130.5,910,148,G21011100121081
211110121091,South-Central Dixie,14,Q2,2017,1129,910,149,G21011100121091
211110121092,South-Central Dixie,14,Q2,2017,700,910,13,G21011100121092
211110121093,South-Central Dixie,13,Q2,2017,700,910,13,G21011100121093
211110121094,South-Central Dixie,14,Q2,2017,1132,910,147,G21011100121094
211110121095,South-Central Dixie,14,Q2,2017,600,910,8,G21011100121095
211110122031,South-Central Dixie,14,Q2,2017,760,910,186,G21011100122031
211110122032,South-Central Dixie,14,Q2,2017,1945,910,3,G21011100122032
211110122034,South-Central Dixie,14,Q2,2017,1285,910,4,G21011100122034
211110122041,Iroquois Park,14,Q2,2017,699,761.5,8,G21011100122041
211110122042,Iroquois Park,14,Q2,2017,699,761.5,32,G21011100122042
211110122043,Iroquois Park,14,Q2,2017,765,761.5,190,G21011100122043
211110122051,Iroquois Park,14,Q2,2017,810,761.5,26,G21011100122051
211110122061,Iroquois Park,14,Q2,2017,810,761.5,26,G21011100122061
211110122062,Iroquois Park,14,Q2,2017,770,761.5,43,G21011100122062
211110122063,Iroquois Park,14,Q2,2017,859,761.5,8,G21011100122063
211110122064,Iroquois Park,14,Q2,2017,810,761.5,26,G21011100122064
211110123011,Iroquois Park,14,Q2,2017,625,761.5,42,G21011100123011
211110123012,Iroquois Park,14,Q2,2017,684,761.5,31,G21011100123012
211110123013,Iroquois Park,14,Q2,2017,695,761.5,38,G21011100123013
211110123021,Iroquois Park,14,Q2,2017,745.5,761.5,220,G21011100123021
211110123022,Iroquois Park,14,Q2,2017,751,761.5,199,G21011100123022
211110123023,Iroquois Park,14,Q2,2017,761.5,761.5,184,G21011100123023
211110123024,Iroquois Park,14,Q2,2017,761.5,761.5,190,G21011100123024
211110124061,South-Central Dixie,14,Q2,2017,710,910,31,G21011100124061
211110124062,South-Central Dixie,14,Q2,2017,710,910,32,G21011100124062
211110124063,South-Central Dixie,14,Q2,2017,710,910,31,G21011100124063
211110124064,South-Central Dixie,14,Q2,2017,760,910,33,G21011100124064
211110124071,South-Central Dixie,14,Q2,2017,947,910,8,G21011100124071
211110124072,South-Central Dixie,14,Q2,2017,995,910,10,G21011100124072
211110124073,South-Central Dixie,14,Q2,2017,995,910,5,G21011100124073
211110124074,South-Central Dixie,14,Q2,2017,995,910,5,G21011100124074
211110124081,South-Central Dixie,14,Q2,2017,899,910,19,G21011100124081
211110124082,South-Central Dixie,14,Q2,2017,710,910,31,G21011100124082
211110124083,South-Central Dixie,14,Q2,2017,995,910,13,G21011100124083
211110124091,South-Central Dixie,14,Q2,2017,1134,910,142,G21011100124091
211110124092,South-Central Dixie,14,Q2,2017,1123.5,910,150,G21011100124092
211110124093,South-Central Dixie,14,Q2,2017,1102.5,910,156,G21011100124093
211110124101,South-Central Dixie,14,Q2,2017,710,910,43,G21011100124101
211110124102,South-Central Dixie,14,Q2,2017,710,910,31,G21011100124102
211110124121,South-Central Dixie,14,Q2,2017,760,910,19,G21011100124121
211110124122,South-Central Dixie,14,Q2,2017,680,910,38,G21011100124122
211110124131,South-Central Dixie,14,Q2,2017,710,910,42,G21011100124131
211110124132,South-Central Dixie,14,Q2,2017,1395,910,3,G21011100124132
211110125011,Southwest Core,14,Q2,2017,695,730,35,G21011100125011
211110125012,Southwest Core,14,Q2,2017,600,730,29,G21011100125012
211110125021,South-Central Dixie,14,Q2,2017,745,910,198,G21011100125021
211110125022,South-Central Dixie,14,Q2,2017,665,910,38,G21011100125022
211110125023,South-Central Dixie,14,Q2,2017,575,910,33,G21011100125023
211110125024,South-Central Dixie,14,Q2,2017,565,910,46,G21011100125024
211110125025,South-Central Dixie,14,Q2,2017,600,910,45,G21011100125025
211110125031,South-Central Dixie,14,Q2,2017,1250,910,1,G21011100125031
211110125032,South-Central Dixie,14,Q2,2017,680,910,38,G21011100125032
211110125033,South-Central Dixie,14,Q2,2017,565,910,45,G21011100125033
211110126031,Southwest Core,14,Q2,2017,620,730,27,G21011100126031
211110126032,Southwest Core,14,Q2,2017,565,730,17,G21011100126032
211110126041,Southwest Core,14,Q2,2017,1345,730,3,G21011100126041
211110126042,Southwest Core,14,Q2,2017,565,730,11,G21011100126042
211110126043,Southwest Core,14,Q2,2017,565,730,9,G21011100126043
211110126044,Southwest Core,14,Q2,2017,1250,730,3,G21011100126044
211110126045,Southwest Core,14,Q2,2017,595,730,19,G21011100126045
211110126051,Southwest Core,14,Q2,2017,625,730,8,G21011100126051
211110126052,Southwest Core,14,Q2,2017,625,730,23,G21011100126052
211110126053,Southwest Core,14,Q2,2017,625,730,25,G21011100126053
211110126061,Southwest Core,14,Q2,2017,625,730,8,G21011100126061
211110126062,Southwest Core,14,Q2,2017,1345,730,3,G21011100126062
211110126063,Southwest Core,14,Q2,2017,925,730,1,G21011100126063
211110127011,Riverport,14,Q2,2017,1345,885,1,G21011100127011
211110127031,Riverport,14,Q2,2017,1395,885,2,G21011100127031
211110127032,Riverport,14,Q2,2017,885,885,38,G21011100127032
211110127033,Riverport,14,Q2,2017,1395,885,2,G21011100127033
211110127034,Riverport,12,Q2,2017,1395,885,2,G21011100127034
211110128011,Southwest Core,14,Q2,2017,875,730,2,G21011100128011
211110128012,Southwest Core,14,Q2,2017,850,730,13,G21011100128012
211110128021,Southwest Core,14,Q2,2017,625,730,30,G21011100128021
211110128022,Southwest Core,14,Q2,2017,850,730,15,G21011100128022
211110128023,Southwest Core,14,Q2,2017,837.5,730,14,G21011100128023
211110131001,Southeast Core,14,Q2,2017,869,1095,25,G21011100131001
211119801001,Airport,14,Q2,2017,711.5,700,8,G21011109801001
211110002011,Northwest Core,15,Q3,2017,850,850,38,G21011100002011
211110002012,Northwest Core,15,Q3,2017,849.5,850,36,G21011100002012
211110002020,Northwest Core,15,Q3,2017,875,850,13,G21011100002020
211110002021,Northwest Core,15,Q3,2017,862.5,850,30,G21011100002021
211110003001,Northwest Core,15,Q3,2017,837,850,70,G21011100003001
211110003002,Northwest Core,15,Q3,2017,825,850,55,G21011100003002
211110003003,Northwest Core,15,Q3,2017,800,850,59,G21011100003003
211110004000,Northwest Core,15,Q3,2017,849,850,9,G21011100004000
211110004001,Northwest Core,15,Q3,2017,862,850,18,G21011100004001
211110004002,Northwest Core,15,Q3,2017,849.5,850,26,G21011100004002
211110004003,Northwest Core,15,Q3,2017,825,850,37,G21011100004003
211110004004,Northwest Core,15,Q3,2017,750,850,45,G21011100004004
211110004005,Northwest Core,15,Q3,2017,849,850,19,G21011100004005
211110006001,Northwest Core,15,Q3,2017,825,850,74,G21011100006001
211110006002,Northwest Core,15,Q3,2017,800,850,83,G21011100006002
211110007001,Northwest Core,15,Q3,2017,825,850,69,G21011100007001
211110007002,Northwest Core,15,Q3,2017,750,850,70,G21011100007002
211110007003,Northwest Core,15,Q3,2017,800,850,67,G21011100007003
211110008000,Northwest Core,15,Q3,2017,895,850,19,G21011100008000
211110008001,Northwest Core,15,Q3,2017,800,850,56,G21011100008001
211110008002,Northwest Core,15,Q3,2017,825,850,33,G21011100008002
211110008003,Northwest Core,15,Q3,2017,825,850,45,G21011100008003
211110009001,Northwest Core,15,Q3,2017,700,850,67,G21011100009001
211110009002,Northwest Core,15,Q3,2017,700,850,59,G21011100009002
211110010001,West Core,15,Q3,2017,775,750,60,G21011100010001
211110010002,West Core,15,Q3,2017,700,750,56,G21011100010002
211110010003,West Core,15,Q3,2017,775,750,50,G21011100010003
211110011000,West Core,15,Q3,2017,700,750,25,G21011100011000
211110011001,West Core,15,Q3,2017,700,750,55,G21011100011001
211110011002,West Core,15,Q3,2017,700,750,69,G21011100011002
211110011003,West Core,15,Q3,2017,700,750,38,G21011100011003
211110012000,West Core,15,Q3,2017,650,750,7,G21011100012000
211110012001,West Core,15,Q3,2017,725,750,42,G21011100012001
211110012002,West Core,15,Q3,2017,774.5,750,50,G21011100012002
211110012003,West Core,15,Q3,2017,650,750,22,G21011100012003
211110014001,West Core,15,Q3,2017,650,750,20,G21011100014001
211110014002,West Core,15,Q3,2017,995,750,22,G21011100014002
211110014003,West Core,15,Q3,2017,750,750,31,G21011100014003
211110015001,West Core,15,Q3,2017,775,750,42,G21011100015001
211110015002,West Core,15,Q3,2017,800,750,56,G21011100015002
211110015003,West Core,15,Q3,2017,800,750,53,G21011100015003
211110016001,West Core,15,Q3,2017,800,750,57,G21011100016001
211110016002,West Core,15,Q3,2017,750,750,41,G21011100016002
211110016003,West Core,15,Q3,2017,800,750,59,G21011100016003
211110017001,West Core,15,Q3,2017,750,750,54,G21011100017001
211110017002,West Core,15,Q3,2017,750,750,63,G21011100017002
211110017003,West Core,15,Q3,2017,750,750,61,G21011100017003
211110018001,West Core,15,Q3,2017,750,750,71,G21011100018001
211110021001,Northwest Core,15,Q3,2017,850,850,51,G21011100021001
211110021002,Northwest Core,15,Q3,2017,850,850,64,G21011100021002
211110021003,Northwest Core,15,Q3,2017,837,850,62,G21011100021003
211110023001,Northwest Core,15,Q3,2017,850,850,49,G21011100023001
